viewer_id,movie_id,rating,review_date,sentiment_score
V003761,M0086,3,2025-06-17,-0.188
V004329,M0082,3,2025-07-18,-0.26
V002590,M0085,4,2025-09-13,0.05
V002677,M0037,4,2025-04-30,0.239
V000256,M0047,4,2024-09-10,0.175
V000818,M0086,2,2025-10-13,-0.424
V001157,M0093,5,2024-08-18,0.802
V002445,M0067,2,2025-07-18,-0.531
V001887,M0049,2,2025-11-18,-0.092
V002488,M0073,4,2025-05-18,0.302
V002609,M0075,2,2025-09-26,-0.164
V001273,M0097,3,2024-12-25,-0.203
V003490,M0058,4,2024-09-17,0.083
V002289,M0066,1,2025-05-20,-0.331
V002056,M0091,3,2025-09-22,-0.146
V002820,M0080,2,2025-11-06,-0.171
V002430,M0061,4,2025-03-31,0.212
V001102,M0061,4,2024-11-08,0.59
V001506,M0029,3,2025-11-17,-0.144
V004769,M0020,2,2025-09-20,-0.295
V002770,M0082,3,2025-11-12,-0.219
V002231,M0055,5,2025-10-05,0.466
V004123,M0056,4,2024-06-23,0.481
V003967,M0022,4,2025-10-19,0.44
V002307,M0015,4,2024-06-16,0.492
V003793,M0012,4,2025-11-28,0.126
V001391,M0061,4,2025-03-27,0.556
V003303,M0044,2,2024-12-23,-0.03
V001775,M0049,4,2025-02-24,0.391
V003744,M0097,4,2025-09-20,0.415
V002060,M0038,5,2024-11-30,0.747
V001280,M0049,2,2025-04-17,-0.59
V002158,M0093,5,2025-08-07,0.731
V002406,M0069,5,2025-11-06,0.653
V004690,M0057,1,2025-03-28,-0.34
V003820,M0051,5,2025-09-10,0.558
V001674,M0088,3,2025-09-19,-0.011
V001240,M0014,4,2024-11-30,0.133
V001663,M0036,5,2025-08-06,0.637
V004176,M0016,3,2025-05-07,-0.163
V003520,M0018,4,2024-09-13,0.163
V001461,M0061,5,2025-11-10,0.592
V000642,M0057,2,2024-12-08,-0.353
V003077,M0092,4,2025-04-28,0.024
V001585,M0039,3,2024-09-26,-0.149
V001469,M0080,2,2024-10-05,-0.532
V001810,M0037,4,2024-09-15,0.55
V000999,M0073,4,2024-08-15,0.2
V001077,M0090,3,2025-10-11,-0.093
V001514,M0039,4,2024-06-24,0.084
V004249,M0052,4,2025-11-12,0.296
V002589,M0024,4,2025-09-27,0.246
V003563,M0068,2,2025-05-29,-0.527
V001747,M0071,4,2024-10-21,0.142
V002982,M0027,1,2025-08-06,-0.336
V004350,M0090,4,2024-07-10,0.273
V001386,M0001,3,2025-10-21,0.093
V003659,M0063,1,2024-09-09,-0.859
V000904,M0099,5,2025-01-30,0.509
V003214,M0087,3,2025-01-13,-0.14
V002572,M0013,1,2024-11-24,-0.892
V003174,M0049,2,2025-03-05,-0.292
V003138,M0081,5,2025-09-25,0.447
V000485,M0035,3,2025-08-03,0.112
V001106,M0007,4,2025-02-11,0.073
V003794,M0051,3,2024-10-07,0.146
V000291,M0006,2,2025-04-08,-0.113
V004158,M0025,3,2025-09-21,0.176
V002027,M0024,1,2025-05-03,-0.61
V002394,M0016,2,2025-01-24,-0.531
V003249,M0060,2,2025-03-15,-0.458
V003649,M0076,5,2024-08-16,0.694
V003246,M0070,2,2024-09-07,-0.393
V004160,M0018,5,2025-08-20,0.896
V004194,M0021,2,2025-08-02,-0.085
V004820,M0034,2,2024-08-19,-0.431
V003885,M0093,2,2024-11-02,-0.534
V001503,M0071,5,2024-09-17,0.72
V002903,M0091,3,2025-01-14,-0.084
V001529,M0016,4,2024-08-06,0.454
V001842,M0034,4,2025-03-20,0.083
V000676,M0021,2,2025-11-26,-0.517
V001580,M0037,3,2025-07-04,0.146
V004768,M0012,3,2024-09-04,0.129
V000560,M0039,3,2025-11-22,-0.241
V002995,M0098,5,2024-08-15,0.793
V002668,M0027,3,2025-05-31,0.024
V000062,M0080,3,2025-05-30,-0.149
V001783,M0066,4,2024-08-01,0.386
V001232,M0002,4,2024-06-12,0.284
V003553,M0047,2,2024-07-27,-0.063
V004445,M0067,2,2025-08-23,-0.58
V001255,M0066,5,2025-08-11,0.522
V000620,M0099,3,2025-10-27,-0.013
V002968,M0040,3,2025-09-07,0.123
V003640,M0099,5,2025-04-09,0.679
V004966,M0098,4,2025-10-02,0.142
V003138,M0068,3,2025-11-18,-0.095
V001140,M0005,2,2024-08-17,-0.059
V002023,M0087,3,2024-10-22,-0.105
V000299,M0058,3,2025-08-17,-0.227
V000558,M0074,1,2025-03-26,-0.812
V004360,M0053,5,2025-03-06,0.844
V002886,M0036,2,2025-05-20,-0.49
V001352,M0027,1,2025-03-12,-0.438
V004751,M0057,1,2024-06-24,-0.402
V000706,M0090,3,2025-08-30,-0.091
V004852,M0053,5,2024-11-14,0.614
V004817,M0085,1,2025-04-07,-0.381
V004963,M0048,4,2025-08-28,0.429
V004741,M0028,4,2024-06-27,0.522
V004876,M0051,3,2024-10-25,-0.13
V002299,M0072,4,2025-07-26,0.502
V003438,M0019,2,2025-01-21,-0.593
V002070,M0040,4,2025-10-26,0.263
V004507,M0062,4,2024-08-03,0.375
V004397,M0056,5,2024-07-02,0.817
V003958,M0028,4,2025-10-31,0.472
V000660,M0021,2,2024-08-27,-0.466
V001867,M0052,4,2025-07-19,0.236
V002195,M0073,5,2025-10-04,0.306
V000520,M0064,4,2025-01-14,0.437
V003506,M0051,3,2025-02-09,-0.065
V004276,M0039,3,2025-08-09,0.023
V000343,M0088,1,2024-12-07,-0.893
V001933,M0024,4,2025-04-03,0.488
V002394,M0020,5,2025-02-13,0.587
V001041,M0031,3,2025-04-21,-0.203
V001396,M0041,4,2025-11-16,0.233
V002750,M0071,3,2025-09-15,0.277
V000278,M0038,2,2025-08-27,-0.46
V004210,M0050,4,2024-08-14,0.35
V001241,M0046,5,2025-11-03,0.636
V003682,M0089,4,2025-05-03,0.053
V004335,M0023,4,2024-06-18,0.249
V000321,M0086,3,2024-11-20,0.223
V001414,M0095,3,2025-05-11,-0.146
V002516,M0044,2,2025-11-25,-0.591
V002318,M0008,4,2025-10-27,0.479
V002247,M0067,3,2024-10-16,-0.155
V000070,M0009,3,2024-12-06,-0.118
V004724,M0046,5,2025-04-01,0.342
V000736,M0004,4,2025-06-04,0.128
V002934,M0051,3,2025-03-22,-0.201
V001060,M0063,1,2024-09-19,-0.627
V004506,M0057,4,2024-11-10,0.295
V001144,M0085,4,2025-11-04,0.34
V003913,M0086,4,2024-10-03,0.449
V004037,M0075,3,2025-11-08,0.088
V003966,M0062,1,2025-11-07,-0.568
V001979,M0031,3,2024-07-06,0.265
V000121,M0073,1,2024-10-28,-0.781
V003718,M0077,5,2024-10-08,0.592
V004341,M0039,4,2024-11-23,0.299
V001026,M0083,3,2025-08-18,0.187
V004301,M0012,2,2025-11-19,-0.371
V004445,M0038,2,2025-06-02,-0.246
V004461,M0028,5,2025-05-09,0.527
V000131,M0068,5,2025-05-24,0.355
V000880,M0058,3,2025-07-02,-0.079
V001028,M0094,5,2025-07-02,0.818
V004609,M0076,3,2025-01-01,-0.248
V003098,M0061,4,2025-11-23,0.247
V002099,M0091,3,2024-08-23,-0.246
V002431,M0043,4,2024-06-10,0.454
V003211,M0066,4,2024-10-24,0.411
V000608,M0035,5,2025-11-19,0.594
V001224,M0066,4,2025-02-20,0.219
V000626,M0034,4,2025-07-29,0.046
V003240,M0057,4,2025-10-22,0.116
V003297,M0043,5,2025-10-09,0.636
V002650,M0018,3,2024-12-16,-0.109
V004630,M0088,2,2025-01-18,-0.562
V002794,M0012,1,2025-11-05,-0.348
V004972,M0031,4,2024-11-06,0.107
V003027,M0061,2,2025-04-20,-0.061
V004922,M0068,4,2025-04-05,0.303
V002701,M0004,4,2024-12-09,0.099
V004849,M0056,2,2025-10-31,-0.07
V000415,M0099,3,2024-12-21,-0.094
V004855,M0064,4,2025-04-18,0.453
V004175,M0053,4,2025-02-16,0.333
V000104,M0081,5,2025-04-14,0.573
V002080,M0051,4,2025-11-25,0.127
V002143,M0072,2,2024-12-04,-0.104
V000541,M0074,5,2025-04-05,0.534
V003386,M0069,3,2024-09-03,-0.014
V001225,M0084,3,2024-09-24,-0.105
V004762,M0069,4,2024-07-22,0.05
V002522,M0041,3,2024-07-21,-0.201
V002993,M0078,4,2024-10-14,0.388
V000901,M0009,5,2025-08-02,0.891
V001245,M0003,2,2025-03-28,-0.167
V001525,M0049,3,2024-09-15,-0.163
V000055,M0044,4,2024-11-19,0.142
V002131,M0067,4,2025-05-06,0.135
V000413,M0081,3,2025-02-23,0.052
V000635,M0072,4,2025-03-24,0.075
V003057,M0074,4,2025-09-11,0.565
V001537,M0026,1,2025-02-13,-0.404
V001387,M0025,3,2025-02-07,0.237
V001778,M0083,2,2025-02-12,-0.531
V004875,M0083,5,2025-01-04,0.346
V001203,M0098,3,2025-07-23,-0.291
V004276,M0092,3,2025-07-26,-0.202
V002022,M0094,4,2025-08-18,0.152
V003766,M0049,4,2024-08-10,0.503
V002356,M0020,2,2025-09-11,-0.278
V003997,M0033,3,2025-03-20,0.186
V002764,M0024,3,2025-10-03,0.263
V002343,M0014,1,2025-04-14,-0.436
V003004,M0021,2,2025-02-02,-0.128
V001470,M0071,2,2024-12-07,-0.574
V003199,M0030,5,2024-12-21,0.757
V002295,M0012,1,2024-09-08,-0.686
V001974,M0022,3,2025-06-15,0.12
V002958,M0072,3,2025-01-16,-0.0
V000169,M0019,2,2024-11-09,-0.05
V004167,M0009,2,2025-10-31,-0.47
V003623,M0032,5,2025-03-18,0.67
V004171,M0006,3,2024-07-30,-0.231
V003451,M0056,4,2025-06-23,0.408
V001964,M0086,4,2025-02-14,0.4
V004393,M0076,4,2025-05-28,0.411
V004179,M0075,5,2025-03-17,0.413
V001813,M0083,3,2024-12-11,-0.099
V000377,M0023,2,2024-08-15,-0.573
V002576,M0076,5,2025-04-16,0.778
V001607,M0043,3,2025-01-19,-0.141
V001021,M0007,2,2025-11-24,-0.376
V000121,M0066,2,2025-02-14,-0.447
V000178,M0089,4,2024-10-12,0.033
V003729,M0013,5,2025-03-10,0.567
V001343,M0065,5,2025-08-31,0.822
V001298,M0062,5,2025-05-11,0.503
V000909,M0055,2,2025-06-26,-0.267
V000886,M0041,3,2025-03-16,-0.015
V004953,M0040,5,2024-12-03,0.729
V001023,M0065,5,2025-01-05,0.347
V001054,M0004,4,2024-08-04,0.567
V003614,M0061,5,2024-07-07,0.686
V001161,M0003,3,2024-08-12,-0.093
V004233,M0076,4,2024-07-01,0.475
V000330,M0018,2,2025-11-08,-0.378
V003362,M0016,3,2025-08-16,-0.156
V003548,M0031,3,2025-01-09,0.016
V004388,M0089,2,2025-05-31,-0.053
V001242,M0066,4,2024-07-31,0.248
V001258,M0077,1,2024-08-06,-0.534
V000752,M0068,2,2024-12-22,-0.406
V000491,M0059,4,2025-09-23,0.344
V002888,M0004,4,2025-05-21,0.431
V002042,M0081,2,2024-11-19,-0.331
V003644,M0082,4,2025-04-26,0.546
V000609,M0022,2,2025-09-11,-0.226
V002569,M0097,4,2025-08-20,0.103
V004779,M0096,5,2025-04-13,0.575
V001914,M0094,3,2024-09-23,-0.124
V001882,M0036,3,2025-08-25,-0.047
V003062,M0088,3,2024-09-13,-0.033
V001706,M0087,4,2024-10-09,0.279
V000388,M0090,4,2025-08-06,0.346
V003963,M0069,4,2025-02-27,0.267
V002254,M0084,5,2024-12-26,0.579
V004631,M0060,5,2024-06-09,0.549
V002334,M0066,1,2025-04-05,-0.616
V001616,M0056,4,2025-06-11,0.059
V004031,M0058,5,2025-04-16,0.759
V001343,M0042,5,2024-10-22,0.654
V001557,M0048,4,2025-01-30,0.291
V003655,M0032,5,2024-07-10,0.386
V000961,M0021,3,2024-12-15,0.15
V004421,M0065,4,2025-03-11,0.161
V001748,M0022,3,2025-07-14,0.152
V004172,M0062,3,2024-09-11,0.058
V001185,M0050,3,2024-07-22,-0.291
V002561,M0026,2,2025-11-27,-0.556
V001627,M0004,1,2024-07-12,-0.696
V001898,M0002,4,2025-09-28,0.413
V000142,M0009,3,2024-10-22,-0.08
V000328,M0038,5,2025-11-22,0.774
V001303,M0093,4,2024-09-09,0.478
V000861,M0076,4,2025-01-01,0.134
V003499,M0085,4,2025-08-05,0.1
V002252,M0081,4,2025-11-16,0.35
V002415,M0049,1,2024-11-21,-0.633
V000037,M0071,3,2024-06-10,-0.017
V002672,M0069,3,2025-04-08,0.205
V000976,M0061,5,2025-04-09,0.317
V003924,M0051,3,2024-09-22,-0.216
V003679,M0047,4,2024-12-22,0.531
V002362,M0061,4,2024-10-04,0.392
V001118,M0037,5,2024-11-04,0.521
V003900,M0030,5,2025-01-28,0.665
V000771,M0029,3,2025-11-10,-0.285
V002404,M0013,4,2025-03-29,0.082
V002120,M0032,3,2024-11-03,0.217
V002658,M0054,2,2025-10-03,-0.537
V003109,M0089,5,2025-07-05,0.682
V001530,M0009,5,2024-07-07,0.306
V004322,M0098,5,2024-08-14,0.327
V000466,M0020,2,2025-09-20,-0.419
V002317,M0083,3,2025-04-17,0.022
V002746,M0004,2,2025-01-01,-0.45
V004778,M0028,4,2025-11-18,0.454
V002133,M0080,4,2024-12-27,0.305
V004369,M0085,5,2025-06-10,0.411
V003573,M0059,4,2025-03-04,0.112
V003705,M0013,4,2024-11-23,0.137
V001759,M0023,4,2024-08-04,0.38
V002744,M0065,4,2024-07-25,0.366
V002678,M0053,4,2024-07-06,0.453
V000110,M0041,4,2025-04-08,0.265
V001735,M0035,5,2025-02-07,0.869
V003953,M0043,3,2025-01-22,-0.006
V001395,M0054,3,2024-10-31,-0.022
V004981,M0034,4,2025-02-02,0.315
V004490,M0061,3,2024-12-25,0.157
V003730,M0021,4,2024-11-04,0.264
V001769,M0064,3,2024-09-12,-0.141
V000208,M0047,5,2025-02-28,0.827
V004457,M0020,5,2024-09-13,0.678
V000526,M0068,2,2024-10-17,-0.52
V002528,M0092,4,2025-04-22,0.308
V003303,M0024,2,2024-11-19,-0.016
V000673,M0084,5,2025-06-12,0.544
V003260,M0047,3,2025-03-20,-0.037
V001547,M0031,2,2025-06-02,-0.003
V000625,M0086,2,2024-12-20,-0.171
V004956,M0015,4,2024-07-28,0.291
V000727,M0086,5,2025-05-26,0.742
V002845,M0035,4,2025-11-24,0.381
V002577,M0076,3,2025-07-01,0.023
V003350,M0049,5,2025-11-02,0.889
V001371,M0076,1,2025-07-01,-0.628
V003071,M0019,5,2024-08-27,0.843
V000844,M0091,2,2025-08-26,-0.271
V000599,M0017,3,2025-02-11,-0.128
V001655,M0021,2,2025-06-10,-0.066
V000589,M0044,4,2024-08-28,0.297
V000592,M0027,1,2025-10-13,-0.334
V003718,M0009,5,2024-12-15,0.72
V002610,M0077,3,2024-10-09,-0.028
V001442,M0068,4,2024-09-09,0.385
V001290,M0069,2,2024-07-03,-0.435
V004790,M0025,4,2025-02-01,0.116
V004993,M0076,2,2025-02-19,-0.583
V002782,M0076,3,2025-11-09,-0.095
V002157,M0049,2,2025-11-15,-0.222
V002280,M0037,3,2025-10-15,-0.027
V002140,M0001,4,2025-06-03,0.06
V000547,M0011,2,2025-06-26,-0.357
V001005,M0022,1,2025-03-29,-0.695
V003130,M0040,5,2025-07-15,0.803
V003974,M0099,5,2025-10-11,0.814
V002696,M0083,3,2025-09-05,-0.159
V003204,M0015,3,2025-10-30,0.078
V000754,M0064,3,2025-02-20,0.057
V002335,M0008,5,2025-04-13,0.833
V000613,M0053,5,2025-11-02,0.752
V003075,M0078,2,2025-09-11,-0.147
V000616,M0041,4,2024-08-03,0.308
V001180,M0013,3,2025-06-14,-0.219
V001721,M0075,5,2025-08-05,0.696
V002350,M0065,5,2025-06-02,0.352
V000995,M0060,4,2025-11-01,0.465
V000672,M0025,4,2025-01-10,0.069
V003204,M0082,5,2025-10-05,0.659
V001729,M0034,4,2025-10-27,0.112
V003381,M0078,2,2024-11-22,-0.546
V003461,M0040,3,2024-07-30,0.167
V003676,M0013,3,2025-07-26,-0.146
V001113,M0046,2,2025-08-25,-0.05
V002637,M0074,4,2024-07-08,0.275
V002178,M0092,4,2025-08-22,0.184
V004687,M0063,5,2024-09-07,0.464
V002709,M0073,3,2024-07-02,0.013
V000637,M0098,3,2024-10-15,0.004
V000260,M0068,1,2025-09-03,-0.599
V001264,M0058,5,2025-06-23,0.57
V001971,M0091,3,2025-11-05,0.081
V000002,M0096,4,2024-08-12,0.435
V002276,M0036,4,2024-11-13,0.524
V001015,M0016,3,2025-10-02,0.082
V002176,M0051,3,2025-05-18,-0.259
V001077,M0027,2,2025-06-13,-0.349
V001178,M0084,3,2025-08-06,0.256
V004469,M0032,1,2024-06-29,-0.514
V003750,M0046,5,2025-05-19,0.722
V003514,M0005,3,2025-09-29,0.271
V001607,M0066,4,2025-04-20,0.265
V002784,M0018,2,2025-08-15,-0.304
V002878,M0069,2,2025-10-21,-0.136
V002182,M0023,5,2024-11-26,0.693
V003528,M0009,3,2025-05-01,0.282
V001883,M0078,2,2024-09-13,-0.037
V002340,M0026,2,2025-06-21,-0.351
V002282,M0031,4,2025-05-22,0.124
V000385,M0013,4,2025-03-03,0.457
V003627,M0094,5,2024-11-07,0.744
V003281,M0003,4,2024-08-13,0.12
V002091,M0044,3,2024-12-15,-0.094
V002183,M0066,4,2024-07-31,0.534
V000327,M0006,1,2024-10-07,-0.791
V002877,M0090,4,2024-12-24,0.42
V003870,M0013,3,2025-07-09,-0.232
V001662,M0026,2,2025-11-02,-0.068
V000294,M0097,4,2024-09-05,0.053
V001844,M0038,5,2024-06-10,0.764
V003663,M0021,3,2025-11-28,0.007
V001598,M0097,4,2025-04-28,0.279
V001641,M0025,2,2025-11-30,-0.461
V002181,M0013,5,2025-05-26,0.803
V004847,M0049,4,2025-01-12,0.412
V003473,M0043,2,2025-11-04,-0.287
V002475,M0010,5,2025-11-10,0.322
V001093,M0040,2,2025-04-15,-0.528
V001169,M0083,4,2024-08-30,0.459
V000870,M0037,5,2025-01-07,0.513
V002566,M0043,2,2025-08-23,-0.479
V002456,M0036,5,2025-09-14,0.354
V000585,M0095,2,2025-06-24,-0.471
V004742,M0064,2,2024-10-14,-0.249
V002002,M0093,1,2024-08-31,-0.771
V000582,M0055,4,2025-01-04,0.183
V001973,M0011,1,2025-11-21,-0.407
V004634,M0038,3,2024-07-26,0.148
V000913,M0078,2,2024-09-25,-0.034
V000736,M0038,4,2025-11-02,0.165
V003433,M0083,4,2024-11-04,0.302
V003532,M0030,5,2024-10-18,0.74
V000252,M0003,1,2024-06-29,-0.665
V002452,M0090,1,2025-04-20,-0.673
V003279,M0094,5,2024-07-20,0.447
V004632,M0016,4,2025-07-08,0.382
V004111,M0095,3,2024-08-23,0.145
V000085,M0076,4,2025-08-21,0.235
V004842,M0017,2,2025-08-21,-0.071
V002397,M0024,4,2025-11-26,0.037
V003505,M0086,4,2024-08-20,0.502
V002294,M0096,1,2024-10-21,-0.884
V003102,M0059,2,2024-09-01,-0.093
V000019,M0008,5,2025-04-08,0.396
V001394,M0044,4,2025-10-14,0.243
V003582,M0080,1,2024-12-06,-0.7
V000331,M0010,3,2024-12-04,0.188
V004604,M0096,4,2025-02-25,0.532
V004973,M0089,4,2024-12-16,0.131
V002340,M0075,4,2025-11-07,0.183
V001655,M0049,4,2024-08-28,0.075
V003230,M0086,3,2024-12-07,0.003
V001095,M0099,2,2025-06-27,-0.176
V001823,M0034,4,2024-12-04,0.163
V003862,M0084,2,2024-08-05,-0.25
V004533,M0002,5,2025-07-14,0.796
V002149,M0044,2,2024-06-29,-0.579
V002529,M0090,5,2024-10-18,0.773
V001254,M0076,2,2024-10-14,-0.459
V000732,M0069,1,2024-09-01,-0.62
V001606,M0017,4,2025-09-22,0.561
V001912,M0050,2,2025-04-19,-0.351
V002425,M0093,4,2025-03-18,0.584
V000415,M0077,1,2024-09-01,-0.352
V004674,M0092,5,2025-01-28,0.346
V004559,M0019,1,2025-04-26,-0.471
V000497,M0084,3,2024-10-13,0.009
V004404,M0016,1,2024-06-23,-0.322
V003438,M0064,5,2025-06-28,0.842
V004395,M0046,4,2024-07-13,0.574
V004968,M0097,3,2025-09-07,0.106
V004829,M0089,4,2025-07-20,0.111
V003198,M0037,5,2025-10-24,0.577
V003943,M0076,3,2024-12-17,0.055
V004929,M0020,2,2025-06-29,-0.057
V001681,M0051,5,2025-11-21,0.872
V004443,M0082,3,2025-05-29,-0.246
V001902,M0053,3,2024-11-21,0.202
V002628,M0081,5,2024-09-09,0.813
V001958,M0010,4,2024-09-16,0.073
V001202,M0056,5,2025-08-20,0.702
V000236,M0072,4,2025-04-28,0.305
V003129,M0011,4,2025-02-21,0.048
V003314,M0002,5,2025-01-12,0.488
V001298,M0094,2,2025-09-23,-0.347
V001574,M0081,5,2024-12-26,0.771
V001343,M0064,5,2024-07-09,0.454
V000276,M0086,5,2024-10-31,0.843
V002183,M0024,5,2024-11-11,0.331
V004871,M0058,2,2025-09-18,-0.517
V002013,M0053,5,2025-05-25,0.775
V004720,M0079,1,2025-09-25,-0.428
V001622,M0030,2,2025-05-20,-0.433
V001368,M0032,1,2024-06-22,-0.524
V004122,M0003,2,2024-08-11,-0.537
V003284,M0051,4,2024-07-13,0.535
V003204,M0004,4,2024-11-27,0.594
V003495,M0025,4,2024-06-19,0.135
V001052,M0051,1,2025-08-25,-0.81
V004339,M0094,4,2024-09-18,0.17
V001359,M0061,3,2025-11-12,-0.099
V000469,M0056,2,2025-02-28,-0.11
V001262,M0049,1,2024-08-09,-0.53
V003439,M0070,4,2024-09-12,0.182
V000173,M0071,4,2024-12-21,0.116
V002209,M0062,5,2025-03-24,0.725
V002643,M0080,4,2024-11-08,0.052
V002685,M0021,3,2025-07-05,0.018
V003336,M0012,5,2025-03-28,0.351
V004458,M0090,3,2024-11-07,-0.226
V004432,M0064,4,2024-09-19,0.345
V000013,M0061,2,2025-08-09,-0.056
V002821,M0043,4,2024-06-28,0.536
V000085,M0089,4,2025-02-15,0.023
V000799,M0036,3,2024-07-08,-0.11
V001544,M0094,4,2024-08-23,0.27
V003907,M0018,5,2025-09-17,0.643
V001543,M0073,4,2025-06-07,0.422
V004473,M0061,4,2025-11-27,0.578
V002155,M0099,2,2025-04-17,-0.393
V002109,M0074,4,2024-11-26,0.544
V002427,M0028,4,2025-05-30,0.516
V003766,M0015,5,2025-04-20,0.724
V002863,M0012,5,2025-11-03,0.853
V002795,M0018,4,2025-05-31,0.239
V004382,M0027,2,2025-03-01,-0.11
V002818,M0084,4,2025-05-04,0.079
V003032,M0093,4,2025-06-08,0.279
V003386,M0050,3,2025-11-03,0.065
V002690,M0072,3,2024-06-29,-0.03
V004029,M0066,3,2025-11-19,-0.23
V000776,M0053,4,2025-06-14,0.451
V000266,M0023,1,2025-06-03,-0.591
V004947,M0047,4,2025-11-28,0.495
V000320,M0070,2,2024-08-10,-0.574
V003127,M0031,3,2025-02-03,0.151
V004966,M0063,1,2024-09-11,-0.608
V004730,M0040,1,2025-09-22,-0.834
V003212,M0086,3,2025-09-28,0.065
V001216,M0073,4,2025-05-06,0.08
V002671,M0086,4,2025-04-02,0.599
V004916,M0021,1,2025-11-14,-0.518
V002114,M0001,2,2025-05-12,-0.535
V004946,M0096,5,2025-06-21,0.462
V004018,M0018,3,2025-04-25,0.224
V001867,M0092,1,2025-11-10,-0.75
V002156,M0080,4,2025-08-02,0.139
V002981,M0056,1,2024-11-12,-0.667
V004064,M0042,4,2025-05-19,0.409
V002392,M0060,5,2024-09-03,0.741
V001461,M0064,3,2024-10-11,-0.232
V004613,M0082,5,2025-10-16,0.858
V001250,M0040,2,2025-06-15,-0.387
V002642,M0095,1,2024-07-02,-0.678
V002547,M0097,3,2025-10-02,-0.081
V001661,M0049,5,2025-03-29,0.47
V003343,M0022,2,2024-09-08,-0.358
V004536,M0055,3,2024-07-18,0.178
V002904,M0034,3,2025-04-15,0.064
V003843,M0003,2,2025-01-15,-0.248
V001444,M0004,4,2025-04-29,0.383
V000704,M0089,3,2024-07-23,-0.235
V003436,M0067,5,2025-06-03,0.466
V002163,M0029,4,2025-08-13,0.545
V001817,M0098,3,2025-04-15,0.252
V003320,M0090,3,2025-01-15,0.155
V003746,M0032,2,2025-02-14,-0.117
V000235,M0076,4,2025-03-12,0.246
V004937,M0001,4,2025-09-29,0.322
V000538,M0094,5,2024-09-16,0.869
V004261,M0030,2,2025-06-16,-0.44
V001324,M0021,2,2025-09-21,-0.393
V004568,M0034,5,2024-12-27,0.329
V001801,M0058,3,2024-11-29,-0.128
V003772,M0049,4,2024-09-11,0.084
V003890,M0004,4,2025-11-20,0.285
V002518,M0046,4,2025-11-25,0.571
V001492,M0095,1,2025-02-17,-0.812
V001841,M0053,3,2025-04-08,0.12
V001423,M0094,5,2025-03-11,0.639
V000408,M0094,3,2025-09-27,-0.033
V000079,M0064,4,2025-11-17,0.553
V001764,M0080,3,2025-05-03,0.139
V003100,M0027,3,2024-09-02,0.198
V001696,M0013,2,2025-11-30,-0.454
V002560,M0009,5,2025-03-23,0.745
V003916,M0053,2,2024-09-20,-0.363
V000716,M0021,2,2025-07-28,-0.08
V003609,M0036,5,2024-09-28,0.693
V004500,M0085,1,2025-07-31,-0.764
V002855,M0028,4,2025-09-29,0.315
V002966,M0045,2,2025-08-28,-0.452
V003673,M0084,3,2024-11-07,-0.252
V004454,M0006,5,2024-08-11,0.413
V000032,M0029,3,2025-07-29,0.012
V001021,M0091,4,2025-01-06,0.478
V001972,M0077,5,2025-06-17,0.515
V003854,M0035,4,2025-11-03,0.223
V003489,M0043,1,2025-05-17,-0.677
V004669,M0048,4,2025-08-01,0.223
V004707,M0033,1,2025-09-11,-0.552
V004628,M0074,3,2025-04-17,0.179
V003757,M0003,5,2024-10-30,0.58
V000695,M0024,2,2024-11-18,-0.346
V000255,M0014,3,2024-07-11,0.107
V002510,M0064,2,2025-06-17,-0.423
V003312,M0081,4,2025-10-04,0.325
V004055,M0079,1,2025-03-27,-0.796
V001794,M0027,3,2024-09-20,0.08
V000996,M0072,4,2025-02-24,0.406
V000041,M0038,4,2025-07-06,0.062
V000990,M0094,2,2025-11-10,-0.325
V003631,M0066,5,2024-08-07,0.827
V001197,M0059,4,2025-08-06,0.197
V000534,M0069,5,2025-09-27,0.757
V000466,M0088,2,2025-08-06,-0.501
V002161,M0004,3,2024-08-22,-0.01
V001405,M0021,3,2024-09-22,0.104
V001371,M0062,5,2025-07-31,0.759
V004326,M0010,3,2025-02-18,-0.291
V003229,M0008,2,2025-11-13,-0.108
V003556,M0065,4,2025-11-27,0.252
V002482,M0016,3,2025-01-13,-0.038
V003443,M0050,3,2024-09-12,0.119
V004003,M0067,2,2025-10-07,-0.087
V001755,M0047,5,2025-11-27,0.887
V001290,M0054,2,2025-01-07,-0.189
V001283,M0097,3,2024-12-08,-0.091
V001727,M0059,1,2024-12-05,-0.312
V000375,M0007,3,2025-10-13,-0.217
V003715,M0006,5,2024-06-30,0.383
V002422,M0062,2,2025-09-07,-0.142
V001155,M0014,2,2025-08-05,-0.035
V002620,M0005,4,2025-03-09,0.288
V000659,M0096,1,2024-07-19,-0.609
V002798,M0050,3,2025-11-28,0.268
V003460,M0052,3,2024-12-29,0.105
V004576,M0094,4,2025-11-14,0.561
V000466,M0059,5,2025-06-04,0.538
V004977,M0074,5,2025-05-25,0.756
V001472,M0060,2,2024-06-28,-0.575
V001713,M0003,2,2024-08-04,-0.477
V003645,M0065,1,2025-09-22,-0.67
V003154,M0044,3,2025-02-22,0.162
V002676,M0011,2,2025-03-17,-0.187
V001819,M0071,3,2025-09-24,0.217
V002869,M0074,3,2025-07-20,-0.098
V002702,M0099,4,2025-03-18,0.479
V002135,M0028,4,2024-12-13,0.3
V002146,M0052,1,2024-11-20,-0.743
V001985,M0062,5,2025-03-12,0.391
V004098,M0020,2,2024-07-05,-0.45
V004924,M0015,3,2025-02-13,0.126
